job_subdirno,job_card_link
1,https://www.zhipin.com/job_detail/9ebfec2833988f031HFz2ti6ElZR.html?lid=6HE9rANYbPD.search.24&securityId=qYRK4OcXebbDz-119oSe0uUluNrpPPRQ1RYOmh4NMll4H5L1ZTibny_4hk3ztsf4KTaD3T21fr7-4r76jECWOdAK81xRlsfv75BpZeBQGaXXFSEueQ7lLtqWfFQKu8f7zs6ILlZmvpm4_A~~&sessionId=
1,https://www.zhipin.com/job_detail/af0aac70aa67983a1n143tW_E1ZY.html?lid=6HE9rANYbPD.search.25&securityId=pQzx2KcKJOkff-G1dJUt-b_Uzui3Kp1j8ZYtuq8thBPry1uLDcyXn9b53QUY5LXlBjRJgVzbXx1DaluwT3e2OEy8aAhNnhXQ8PsnJplHajtx2gNYMFu80H70uGlzrbwFNAW60eAz8eg~&sessionId=
1,https://www.zhipin.com/job_detail/4f76a80c5f481a241H1_3tW-F1RR.html?lid=6HE9rANYbPD.search.26&securityId=dAMNQpcEo2Jdr-H1AXPPPUieCzAWy7pKLSqFUSmaK6XcNAM_4v0p95a-RQPPWl4k-4ShfhSc-YAsOg8ClMC60FPRzdvqpvjtLPjhtI885v7WXO9tssCs83jUMZ2VJvmYeCoHHBbauEL8&sessionId=
1,https://www.zhipin.com/job_detail/943ea0ada2b0adfd1XN53dq6EVNT.html?lid=6HE9rANYbPD.search.27&securityId=Cl0xbwn9gACSx-01xbbFDJhyu60w-AAJzPqOyXeV-iXg218J3-KlbHvcBFyrQG7wpUi1bbYmcLUKXcLkDsQwPVCGSU8QT8AAY2uxf4Tpn9EBH7ObQgEBhKTcSpnGwJ-MTyfB6gqRA-XB&sessionId=
1,https://www.zhipin.com/job_detail/b00661266e21575e1H192N24EVtV.html?lid=6HE9rANYbPD.search.28&securityId=xL9ESIVaco08n-Q1qO_4pdyN40EOxBicNSmS48yDX_KXGJQXOXqUD7W4mDiPUTcxlTcbrB31oopyxhoXA24Pc4asDU9FDNeZFeQzZoOa6peA6MClzZo__BpXF8IgYEJPTtrJ_saB680~&sessionId=
1,https://www.zhipin.com/job_detail/df8a596d9b656d481HZ809q1FVpU.html?lid=6HE9rANYbPD.search.29&securityId=PhDuVn4tVFiTw-B1CFbNOpK4oP0YIrDmgPM01H6c2aCUIeGg6ALWTNU9L0u5UJNZYrb39KJQ68i2DHfG6onZKQm6bIymJeRsMRtsF_4uVU1NQTRe_GTDusCXNFnejNEK_Fxe3Zn6rV8OZj4~&sessionId=
1,https://www.zhipin.com/job_detail/3c0cc888a933596b1H1809i-GVdY.html?lid=6HE9rANYbPD.search.30&securityId=t1w0EqwWekEW--m12EaBv6JHP9bbZ-PbfE4PLpAKCaZNEPUDuDwtKbq4O1shvJsYTIRB2Etk6JlYrrsvHLYJuZypdBKnKzpFJ7TNAOrlI23KpcV7cKoD-5ZXb116FNPvowQRdRuV9CBM5uI~&sessionId=
5,https://www.zhipin.com/job_detail/8217b6420a92e5fc03R-0ti7F1JR.html?lid=6HDt0tHiJXC.search.1&securityId=fAqCyEI3AZQMM-N1ygazqjRPbaD2wyNTEg1WO7aa5XJgg38F-7PT6pU0ojkqLBeYUHDjbVq3S6fIDo-11Lo8V_LIs3-23KcWhG9rdX0c949OIEwZWTX2bapDus9GGUHZYw0YZJXtUeQGIw~~&sessionId=
5,https://www.zhipin.com/job_detail/650c17b9b5904f9103R-2dm7F1FW.html?lid=6HDt0tHiJXC.search.2&securityId=fGRbAOW4MzrBQ-S1yYecnww2LIYgHv0dgQ1tCQPVXjdBcLng8AWc1TvMzAQDGCin8rmg7Fgwqbe81ZGAG0nA3dx3Wx5530oCKXoZx5PJHv0zrMc4qrwCjntd_thL9QWHasM1ZXSK5b4l&sessionId=
5,https://www.zhipin.com/job_detail/4cc7ad4b23573f9b1XN72dW7FVVZ.html?lid=6HDt0tHiJXC.search.3&securityId=h8pm2E2rcxUd1-J1OXLB3mOzdWXAr-4N_b-SQHb7qhfuH1et0tH4dCdn3szvrP6FqAh2BkGGg03gtfgWdLsD__FVoJb9_hC5A3GVNMrE7nNQ-HyladQ4SPSNWKFk1AhMe02qRqA2iSs~&sessionId=
5,https://www.zhipin.com/job_detail/7ffe52f59c86331c1H143Ny7GVBU.html?lid=6HDt0tHiJXC.search.4&securityId=3u1ky0kwieHFe-q1KfD3Ki6PTjIXjcthylr5PuT5a-blYGu5zY2IYzi_FVnMfVPvgsfmmzW_VRRl8RNiMCfht7J98O4yyhUvAZgQ4kno8xuwwIFDtnZb_ZDGSZM_rNy5IQaTPeWa9tZ1&sessionId=
5,https://www.zhipin.com/job_detail/d00934e2515290731nJ_3tu-FFZY.html?lid=6HDt0tHiJXC.search.5&securityId=uFdB9p4jCELHT-c1x78b5ZjGUewQb0FHoCxggHr2HHhGQyS1OJS4CF-8SQZ9fkDnV9_wISz7NO2oaSE9u1P1fuS6-SFGreNzcgFq4s4Qm0OIe4brypBP4fhqL1E8itUgE1tYBvUb&sessionId=
5,https://www.zhipin.com/job_detail/0098850e3899823c1Hx42dW9FlFX.html?lid=6HDt0tHiJXC.search.6&securityId=beuTQ5xNIutGb-61e8gwT8N4Vu2A5euNp0F3WWlmW4UOb4_NhmGefXmzvIQYA3yS_34oMao3c1lHcoJMtXFIfewa8R9t6BduLWnXuBeRXzLOr7pJ6HbjCO3BBSmTruF0bz5NysvLGJhg&sessionId=
